"PersonID","Name","ZhName","AltName","AltZhName","AltSpelling","AltZhSpelling","Surname","IsProperName","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace","StrongID","UpdatedStrongID","RefStrongID","RefBirth","RefDeath","RefAge","RefCorrections","RefClass","RefParent","RefNotes","RefDetail","Verses","RefSpouse","RefFatherBFTID","RefRank","BFTID","IsFatherMatch","Spouse","IsStrongMatch","IsChildMatch","KoName","IsHide"
542,Azariah,亞撒利雅,"","","","","","1",M,"","","","",H5838,H5838,"",0,"","",,"","",,"",Neh 3:23; Neh 3:24; ,"",0,0,0,,"",,,아사랴,
543,Azariah,亞撒利雅,"","","","","","1",M,"","","","",H5838,H5838,"",0,"","",,"","",,"",Neh 7:7; Neh 10:2; Neh 12:33; ,"",0,0,0,,"",,,아사랴,
544,Azariah,亞撒利雅,"","","","","","1",M,"","","","",H5838,H5838,"",0,"","",,"","",,"",Neh 8:7; ,"",0,0,0,,"",,,아사랴,
545,Azariah,亞撒利雅,"","","","","","1",M,"","","","","H5838, H5839","H5838,H5839","",0,"","",,"","",,"",Dan 1:6; Dan 1:7; Dan 1:11; Dan 1:19; Dan 2:17; ,"",0,0,0,,"",,,아사랴,
546,Azaz,亞撒,"","","","","","1",M,"","","","",H5811,H5811,H5811,0,"","",,Israel,Shemaiah (or Shema),,(1 Chronicles 5:7),"1Chr 5:8; ","",103,2,110,0,"",1,,아사스,
547,Azaziah,亞撒細雅,"","","",亞撒西雅,"","1",M,"","","","",H5812,H5812,"",0,"","",,"","",,"","1Chr 15:21; ","",0,0,0,,"",,,아사시야,
548,Azaziah,亞撒細雅,"","","",阿撒細雅,"","1",M,"","","","",H5812,H5812,"",0,"","",,"","",,"","1Chr 27:20; ","",0,0,0,,"",,,아사시야,
549,Azaziah,亞撒細雅,"","","","","","1",M,"","","","",H5812,H5812,"",0,"","",,"","",,"","2Chr 31:13; ","",0,0,0,,"",,,아사시야,
550,Azbuk,押卜,"","","","","","1",M,"","","","",H5802,H5802,"",0,"","",,"","",,"",Neh 3:16; ,"",0,0,0,,"",,,아스북,
551,Azel,亞悉,"","","","","","1",M,"","","","",H682,H682,"",0,"","",,Israel,Eleasah,,(1 Chronicles 9:43),"1Chr 8:37; 1Chr 8:38; 1Chr 9:43; 1Chr 9:44; ","",887,1,888,0,"",,,아셀,
552,Azgad,押甲,"","","","","","1",M,"","","","",H5803,H5803,"",0,"","",,"","",,"",Ezra 2:12; Ezra 8:12; Neh 7:17; ,"",0,0,0,,"",,,아스갓,
553,Azgad,押甲,"","","","","","1",M,"","","","",H5803,H5803,"",0,"","",,"","",,"",Neh 10:15; ,"",0,0,0,,"",,,아스갓,
554,Aziza,亞西撒,"","","","","","1",M,"","","","",H5819,H5819,"",0,"","",,"","",,"",Ezra 10:27; ,"",0,0,0,,"",,,아시사,
555,Azmaveth,亞斯瑪威,"","","","","","1",M,"","","","",H5820,H5820,"",0,"","",,"","",,"","2Sam 23:31; 1Chr 11:33; ","",0,0,0,,"",,,아스마,
556,Azmaveth,亞斯瑪威,"","","","","","1",M,"","","","",H5820,H5820,"H1041, H5820",0,"","",H5820,Israel,Jarah,"not H1041=Beth-azmaveth = ""house of the strength of death""
1) a place near Jerusalem",(1 Chronicles 9:42),"1Chr 8:36; 1Chr 9:42; ","",880,2,882,0,"",0,,아스마,
557,Azmaveth,亞斯瑪威,"","","","","","1",M,"","","","",H5820,H5820,"",0,"","",,"","",,"","1Chr 12:3; ","",0,0,0,,"",,,아스마,
558,Azmaveth,亞斯瑪威,"","","","","","1",M,"","","","",H5820,H5820,"",0,"","",,"","",,"","1Chr 27:25; ","",0,0,0,,"",,,아스마,
559,Azor,亞所,"","","","","","1",M,"","","","",G107,G107,G107,0,"","",,messianicLine,Eliakim,,(Matthew 1:13),Matt 1:13; Matt 1:14; ,"",451,1,452,1,"",1,,아소르,
560,Azriel,亞斯列,"","","","","","1",M,"","","","",H5837,H5837,"",0,"","",,"","",,"","1Chr 5:24; ","",0,0,0,,"",,,아스리엘<,
561,Azriel,亞斯列,"","","","","","1",M,"","","","",H5837,H5837,"",0,"","",,"","",,"","1Chr 27:19; ","",0,0,0,,"",,,아스리엘<,
562,Azriel,亞斯列,"","","","","","1",M,"","","","",H5837,H5837,"",0,"","",,"","",,"",Jer 36:26; ,"",0,0,0,,"",,,아스리엘<,
563,Azrikam,亞斯利干,"","","","","","1",M,"","","","",H5840,H5840,H5840,0,"","",,Israel,Neariah,,(1 Chronicles 3:23),"1Chr 3:23; ","",475,3,485,0,"",1,,아스리감,
564,Azrikam,亞斯利干,"","","","","","1",M,"","","","",H5840,H5840,H5840,0,"","",,Israel,Azel,,(1 Chronicles 9:44),"1Chr 8:38; 1Chr 9:44; ","",888,1,889,1,"",1,,아스리감,
565,Azrikam,押利甘,"","","","","","1",M,"","","","",H5840,H5840,"",0,"","",,"","",,"","1Chr 9:14; Neh 11:15; ","",0,0,0,,"",,,아스리감,
566,Azrikam,押斯利甘,"","","","","","1",M,"","","","",H5840,H5840,"",0,"","",,"","",,"","2Chr 28:7; ","",0,0,0,,"",,,아스리감,
567,Azubah,阿蘇巴,"","","","","","1",F,"","","","",H5806,H5806,"",0,"","",,"","",,"","1Kgs 22:42; 2Chr 20:31; ","",0,0,0,,Asa (318),,,아수바,
568,Azubah,阿蘇巴,"","","","","","1",F,"","","","",H5806,H5806,"",0,"","",,"","",,"","1Chr 2:18; 1Chr 2:19; ","",0,0,0,,Caleb (538),,,아수바,
569,Azur,押朔,"","",Azzur,"","","1",M,"","","","",H5809,H5809,"",0,"","",,"","",,"",Jer 28:1; ,"",0,0,0,,"",,,앗술,
570,Azur,押朔,"","",Azzur,"","","1",M,"","","","",H5809,H5809,"",0,"","",,"","",,"",Ezek 11:1; ,"",0,0,0,,"",,,앗술,
571,Azzan,阿散,"","","","","","1",M,"","","","",H5821,H5821,"",0,"","",,"","",,"",Num 34:26; ,"",0,0,0,,"",,,앗산,
572,Azzur,押朔,"","","","","","1",M,"","","","",H5809,H5809,"",0,"","",,"","",,"",Neh 10:17; ,"",0,0,0,,"",,,앗술,
573,Baal,巴力,"Bamoth, Baal-peor","巴末, 巴力毘珥","","","","1",M,"","","","","G896, H1120, H1168, H1187","G896,H1120,H1168,H1187","",0,"","",,"","",,"",Num 22:41; Num 25:3; Num 25:5; Deut 4:3; Judg 2:13; Judg 6:25; Judg 6:28; Judg 6:30; Judg 6:31; Judg 6:32; 1Kgs 16:31; 1Kgs 16:32; 1Kgs 18:19; 1Kgs 18:21; 1Kgs 18:22; 1Kgs 18:25; 1Kgs 18:26; 1Kgs 18:40; 1Kgs 19:18; 1Kgs 22:53; 2Kgs 3:2; 2Kgs 10:18; 2Kgs 10:19; 2Kgs 10:20; 2Kgs 10:21; 2Kgs 10:22; 2Kgs 10:23; 2Kgs 10:25; 2Kgs 10:26; 2Kgs 10:27; 2Kgs 10:28; 2Kgs 11:18; 2Kgs 17:16; 2Kgs 21:3; 2Kgs 23:4; 2Kgs 23:5; 2Chr 23:17; Ps 106:28; Jer 2:8; Jer 7:9; Jer 11:13; Jer 11:17; Jer 12:16; Jer 19:5; Jer 23:13; Jer 23:27; Jer 32:29; Jer 32:35; Hos 2:8; Hos 9:10; Hos 13:1; Zeph 1:4; Rom 11:4; ,"",0,0,0,,"",,,바알,
574,Baal,巴力,"","","","","","1",M,"","","","",H1168,H1168,"H1168, G896",0,"","",H1168,Israel,Reaiah,"not G896= Baal, a Ph?nician deity (used as a symbol of idolatry)",(1 Chronicles 5:5),"1Chr 5:5; ","",107,1,108,1,"",0,,"바알(신명, 인명, 지명)",
575,Baal,巴力,"","","","","","1",M,"","","","",H1168,H1168,"H1168, G896",0,"","",,Israel,Jeiel,,(1 Chronicles 9:36),"1Chr 8:30; 1Chr 9:36; ","",865,4,869,0,"",0,,"바알(신명, 인명, 지명)",
576,Baal-hanan,巴勒哈南,"","","","","","1",M,"","","","",H1177,H1177,"",0,"","",,"","",,"",Gen 36:38; Gen 36:39; 1Chr 1:49; 1Chr 1:50; ,"",0,0,0,,"",,,바알하난,
577,Baal-hanan,巴勒哈南,"","","","","","1",M,"","","","",H1177,H1177,"",0,"","",,"","",,"","1Chr 27:28; ","",0,0,0,,"",,,바알하난,
578,Baalis,巴利斯,"","","","","","1",M,"","","","",H1185,H1185,"",0,"","",,"","",,"",Jer 40:14; ,"",0,0,0,,"",,,바알리스,
579,Baal-zebub,巴力西卜,"","","","","","1",M,"","","","",H1176,H1176,"",0,"","",,"","",,"","2Kgs 1:2; 2Kgs 1:3; 2Kgs 1:6; 2Kgs 1:16; ","",0,0,0,,"",,,바알세붑,
580,Baana,巴拿,"","","","","","1",M,"","","","",H1195,H1195,"",0,"","",,"","",,"","1Kgs 4:12; ","",0,0,0,,"",,,바아나,
581,Baana,巴拿,"","","","","","1",M,"","","","",H1195,H1195,"",0,"","",,"","",,"",Neh 3:4; ,"",0,0,0,,"",,,바아나,
582,Baanah,巴拿,"","","","","","1",M,"","","","",H1196,H1196,"",0,"","",,"","",,"","2Sam 4:2; 2Sam 4:5; 2Sam 4:6; 2Sam 4:9; ","",0,0,0,,"",,,바아나,
583,Baanah,巴拿,"","","","","","1",M,"","","","",H1196,H1196,"",0,"","",,"","",,"","2Sam 23:29; 1Chr 11:30; ","",0,0,0,,"",,,바아나,
584,Baanah,巴拿,"","",Baana,"","","1",M,"","","","",H1195,H1195,"",0,"","",,"","",,"","1Kgs 4:16; ","",0,0,0,,"",,,바아나,
585,Baanah,巴拿,"","","","","","1",M,"","","","",H1196,H1196,"",0,"","",,"","",,"",Ezra 2:2; Neh 7:7; ,"",0,0,0,,"",,,바아나,
586,Baanah,巴拿,"","","","","","1",M,"","","","",H1196,H1196,"",0,"","",,"","",,"",Neh 10:27; ,"",0,0,0,,"",,,바아나,
587,Baara,巴拉,"","","","","","1",F,"","","","",H1199,H1199,"",0,"","",,"","",,"","1Chr 8:8; ","",0,0,0,,Shaharaim (2513),,,바아라,
588,Baaseiah,巴西雅,"","","","","","1",M,"","","","",H1202,H1202,H1202,0,"","",,Israel priest,Malchijah,,(1 Chronicles 6:40),"1Chr 6:40; ","",165,1,166,1,"",1,,바아세야,
589,Baasha,巴沙,"","","","","","1",M,"","","","",H1201,H1201,"",0,"","",,"","",,"","1Kgs 15:16; 1Kgs 15:17; 1Kgs 15:19; 1Kgs 15:21; 1Kgs 15:22; 1Kgs 15:27; 1Kgs 15:28; 1Kgs 15:32; 1Kgs 15:33; 1Kgs 16:1; 1Kgs 16:3; 1Kgs 16:4; 1Kgs 16:5; 1Kgs 16:6; 1Kgs 16:7; 1Kgs 16:8; 1Kgs 16:11; 1Kgs 16:12; 1Kgs 16:13; 1Kgs 21:22; 2Kgs 9:9; 2Chr 16:1; 2Chr 16:3; 2Chr 16:5; 2Chr 16:6; Jer 41:9; ","",0,0,0,,"",,,바아사,
590,Bakbakkar,拔巴甲,"","","","","","1",M,"","","","",H1230,H1230,"",0,"","",,"","",,"","1Chr 9:15; ","",0,0,0,,"",,,박박갈,
591,Bakbuk,巴卜,"","","","","","1",M,"","","","",H1227,H1227,"",0,"","",,"","",,"",Ezra 2:51; Neh 7:53; ,"",0,0,0,,"",,,박북,
592,Bakbukiah,八布迦,"","","","","","1",M,"","","","",H1229,H1229,"",0,"","",,"","",,"",Neh 11:17; Neh 12:9; Neh 12:25; ,"",0,0,0,,"",,,박부갸,
593,Balaam,巴蘭,"","","","","","1",M,"","","","","G903, H1109","G903,H1109","",0,"","",,"","",,"",Num 22:5; Num 22:7; Num 22:8; Num 22:9; Num 22:10; Num 22:12; Num 22:13; Num 22:14; Num 22:16; Num 22:18; Num 22:20; Num 22:21; Num 22:23; Num 22:25; Num 22:27; Num 22:28; Num 22:29; Num 22:30; Num 22:31; Num 22:34; Num 22:35; Num 22:36; Num 22:37; Num 22:38; Num 22:39; Num 22:40; Num 22:41; Num 23:1; Num 23:2; Num 23:3; Num 23:4; Num 23:5; Num 23:11; Num 23:16; Num 23:25; Num 23:26; Num 23:27; Num 23:28; Num 23:29; Num 23:30; Num 24:1; Num 24:2; Num 24:3; Num 24:10; Num 24:12; Num 24:15; Num 24:25; Num 31:8; Num 31:16; Deut 23:4; Deut 23:5; Josh 13:22; Josh 24:9; Josh 24:10; Neh 13:2; Mic 6:5; 2Pet 2:15; Jude 1:11; Rev 2:14; ,"",0,0,0,,"",,,발람,
594,Baladan,巴拉但,"","","","","","1",M,"","","","",H1081,H1081,"",0,"","",,"","",,"","2Kgs 20:12; Isa 39:1; ","",0,0,0,,"",,,발라단,
595,Igeal,以甲,"","","","","","1",M,"","","","",H3008,H3008,H3008,0,"","",,Israel,Shemaiah,,(1 Chronicles 3:22),"1Chr 3:22; ","",471,2,473,0,"",1,,이갈,
596,Ikkesh,益吉,"","","","","","1",M,"","","","",H6142,H6142,"",0,"","",,"","",,"","2Sam 23:26; 1Chr 11:28; 1Chr 27:9; ","",0,0,0,,"",,,익게스,
597,Imla,音拉,"","",Imlah,"","","1",M,"","","","",H3229,H3229,"",0,"","",,"","",,"","1Kgs 22:8; 1Kgs 22:9; 2Chr 18:7; 2Chr 18:8; ","",0,0,0,,"",,,이믈라,
598,Immer,音麥,"","","","","","1",M,"","","","",H564,H564,"",0,"","",,"","",,"","1Chr 9:12; Neh 11:13; ","",0,0,0,,"",,,임멜,
599,Immer,音麥,"","","","","","1",M,"","","","",H564,H564,"",0,"","",,"","",,"","1Chr 24:14; Ezra 2:37; Ezra 10:20; Neh 7:40; Jer 20:1; ","",0,0,0,,"",,,임멜,
600,Immer,音麥,"","","","","","1",M,"","","","",H564,H564,"",0,"","",,"","",,"",Neh 3:29; ,"",0,0,0,,"",,,임멜,
601,Imna,音那,"","","","","","1",M,"","","","",H3234,H3234,H3234,0,"","",,Israel,Hotham (or Helem),,(1 Chronicles 7:35),"1Chr 7:35; ","",653,2,666,0,"",1,,임나,
602,Imnah,音拿,"","","","","","1",M,"","","","",H3232,H3232,"",0,"","",,"","",,"","2Chr 31:14; ","",0,0,0,,"",,,임나<,
603,Imrah,音拉,"","","","","","1",M,"","","","",H3236,H3236,H3236,0,"","",,Israel,Zophah,,(1 Chronicles 7:36),"1Chr 7:36; ","",654,5,659,0,"",1,,이므라,
604,Imri,音利,"","","","","","1",M,"","","","",H566,H566,"",0,"","",,"","",,"","1Chr 9:4; ","",0,0,0,,"",,,이므리,
605,Imri,音利,"","","","","","1",M,"","","","",H566,H566,"",0,"","",,"","",,"",Neh 3:2; ,"",0,0,0,,"",,,이므리,
606,Iphedeiah,伊弗底雅,"","","","","","1",M,"","","","",H3301,H3301,H3301,0,"","",,Israel,Shashak,,(1 Chronicles 8:25),"1Chr 8:25; ","",814,10,824,0,"",1,,이브드야,
607,Ir,以珥,"","","","","","1",M,"","","","",H5893,H5893,"",0,"","",,"","",,"","1Chr 7:12; ","",0,0,0,,"",,,일,
608,Ira,以拉,"","","","","","1",M,"","","","",H5896,H5896,"",0,"","",,"","",,"","2Sam 20:26; ","",0,0,0,,"",,,이라,
609,Ira,以拉,"","","","","","1",M,"","","","",H5896,H5896,"",0,"","",,"","",,"","2Sam 23:26; 1Chr 11:28; 1Chr 27:9; ","",0,0,0,,"",,,이라,
610,Ira,以拉,"","","","","","1",M,"","","","",H5896,H5896,"",0,"","",,"","",,"","2Sam 23:38; 1Chr 11:40; ","",0,0,0,,"",,,이라,
611,Irad,以拿,"","","","","","1",M,"","","","",H5897,H5897,H5897,0,"","",,base,Enoch,,(Genesis 4:18),Gen 4:18; ,"",4,1,5,1,"",1,,이랏,
612,Iram,以蘭,"","","","","","1",M,"","","","",H5902,H5902,"",0,"","",,"","",,"",Gen 36:43; 1Chr 1:54; ,"",0,0,0,,"",,,이람,
613,Iri,以利,"","","","","","1",M,"","","","",H5901,H5901,H5901,0,"","",,Israel,Bela,,(1 Chronicles 7:7),"1Chr 7:7; ","",762,5,767,0,"",1,,이리,
614,Irijah,伊利雅,"","","","","","1",M,"","","","",H3376,H3376,"",0,"","",,"","",,"",Jer 37:13; Jer 37:14; ,"",0,0,0,,"",,,이리야,
615,Iru,以路,"","","","","","1",M,"","","","",H5900,H5900,H5900,0,"","",,Israel,Caleb,,(1 Chronicles 4:15),"1Chr 4:15; ","",305,1,306,1,"",1,,이루,
616,Isaac,以撒,"","","","","","1",M,"1895 BC","1715 BC","","","G2464, H3327, H3446","G2464,H3327,H3446","H3327, H3446, G2464",1876,"1696","180",,major messianicLine,Abram/Abraham,"H3446=1) son of Abraham by Sarah his wife and father of Jacob and Esau
H3327=1) son of Abraham by Sarah his wife and father of Jacob and Esau
G2464=Isaac (i.e. Jitschak), the son of Abraham","(Genesis 21:5, 1 Chronicles 1:34, Luke 3:34, Genesis 35:28-29)<br><br>G-d named Isaac before he was even born (Genesis 17:19).",Gen 17:19; Gen 17:21; Gen 21:3; Gen 21:4; Gen 21:5; Gen 21:8; Gen 21:10; Gen 21:12; Gen 22:2; Gen 22:3; Gen 22:6; Gen 22:7; Gen 22:9; Gen 24:4; Gen 24:14; Gen 24:62; Gen 24:63; Gen 24:64; Gen 24:66; Gen 24:67; Gen 25:5; Gen 25:6; Gen 25:9; Gen 25:11; Gen 25:19; Gen 25:20; Gen 25:21; Gen 25:26; Gen 25:28; Gen 26:1; Gen 26:6; Gen 26:8; Gen 26:9; Gen 26:12; Gen 26:16; Gen 26:17; Gen 26:18; Gen 26:19; Gen 26:20; Gen 26:25; Gen 26:27; Gen 26:31; Gen 26:32; Gen 26:35; Gen 27:1; Gen 27:5; Gen 27:20; Gen 27:21; Gen 27:22; Gen 27:26; Gen 27:30; Gen 27:32; Gen 27:33; Gen 27:37; Gen 27:39; Gen 27:46; Gen 28:1; Gen 28:5; Gen 28:6; Gen 28:8; Gen 28:13; Gen 31:18; Gen 31:42; Gen 31:53; Gen 32:9; Gen 35:12; Gen 35:27; Gen 35:28; Gen 35:29; Gen 46:1; Gen 48:15; Gen 48:16; Gen 49:31; Gen 50:24; Exod 2:24; Exod 3:6; Exod 3:15; Exod 3:16; Exod 4:5; Exod 6:3; Exod 6:8; Exod 32:13; Exod 33:1; Lev 26:42; Num 32:11; Deut 1:8; Deut 6:10; Deut 9:5; Deut 9:27; Deut 29:13; Deut 30:20; Deut 34:4; Josh 24:3; Josh 24:4; 1Kgs 18:36; 2Kgs 13:23; 1Chr 1:28; 1Chr 1:34; 1Chr 16:16; 1Chr 29:18; 2Chr 30:6; Ps 105:9; Jer 33:26; Amos 7:9; Amos 7:16; Matt 1:2; Matt 8:11; Matt 22:32; Mark 12:26; Luke 3:34; Luke 13:28; Luke 20:37; Acts 3:13; Acts 7:8; Acts 7:32; Rom 9:7; Rom 9:10; Gal 4:28; Heb 11:9; Heb 11:17; Heb 11:18; Heb 11:20; Jas 2:21; ,Rebekah (Genesis 25:20),53,2,69,0,Rebekah (2401),0,,이삭,
617,Isaiah,以賽亞,Esaias,"","","","","1",M,"","","","","G2268, H3470","G2268,H3470","",0,"","",,"","",,"","2Kgs 19:2; 2Kgs 19:5; 2Kgs 19:6; 2Kgs 19:20; 2Kgs 20:1; 2Kgs 20:4; 2Kgs 20:7; 2Kgs 20:8; 2Kgs 20:9; 2Kgs 20:11; 2Kgs 20:14; 2Kgs 20:16; 2Kgs 20:19; 2Chr 26:22; 2Chr 32:20; 2Chr 32:32; Isa 1:1; Isa 2:1; Isa 7:3; Isa 13:1; Isa 20:2; Isa 20:3; Isa 37:2; Isa 37:5; Isa 37:6; Isa 37:21; Isa 38:1; Isa 38:4; Isa 38:21; Isa 39:3; Isa 39:5; Isa 39:8; Matt 3:3; Matt 4:14; Matt 8:17; Matt 12:17; Matt 13:14; Matt 15:7; Mark 7:6; Luke 3:4; Luke 4:17; John 1:23; John 12:38; John 12:39; John 12:41; Acts 8:28; Acts 8:30; Acts 28:25; Rom 9:27; Rom 9:29; Rom 10:16; Rom 10:20; Rom 15:12; ","",0,0,0,,"",,,이사야,
618,Iscah,亦迦,"","","","","","1",M,"","","","",H3252,H3252,"",0,"","",,"","",,"",Gen 11:29; ,"",0,0,0,,"",,,이스가,
619,Ishbah,益巴,"","","","","","1",M,"","","","",H3431,H3431,"",0,"","",,"","",,"","1Chr 4:17; ","",0,0,0,,Jehudijah (824),,,이스바,
620,Ishbak,伊施巴,"","","","","","1",M,"","","","",H3435,H3435,H3435,0,"","",,base,Abram/Abraham,,(Genesis 25:1-2),Gen 25:2; 1Chr 1:32; ,"",53,7,919,0,"",1,,이스박,
621,Ishbi-benob,以實比諾,Nob,"","","","","1",M,"","","","",H3430,H3430,"",0,"","",,"","",,"","2Sam 21:16; ","",0,0,0,,"",,,이스비브놉,
622,Ish-bosheth,伊施波設,"","","","","","1",M,"","1001 BC","","",H378,,"",0,"","",,"","",,"","2Sam 2:8; 2Sam 2:10; 2Sam 2:12; 2Sam 2:15; 2Sam 3:8; 2Sam 3:14; 2Sam 3:15; 2Sam 4:5; 2Sam 4:8; 2Sam 4:12; ","",0,0,0,,"",,,이스보셋,
623,Ishi,以示,"","","","","","1",M,"","","","",H3469,H3469,H3469,0,"","",,Israel,Appaim,,(1 Chronicles 2:31),"1Chr 2:31; ","",333,1,334,1,"",1,,이시,
624,Ishi,以示,"","","","","","1",M,"","","","",H3469,H3469,"",0,"","",,"","",,"","1Chr 4:20; ","",0,0,0,,"",,,이시,
625,Ishi,以示,"","","","","","1",M,"","","","",H3469,H3469,"",0,"","",,"","",,"","1Chr 4:42; ","",0,0,0,,"",,,이시,
626,Ishi,以示,"","","","","","1",M,"","","","",H3469,H3469,"",0,"","",,"","",,"","1Chr 5:24; ","",0,0,0,,"",,,이시,
627,Ishiah,伊示雅,"","","Isshiah, Ishijah","","","1",M,"","","","",H3449,H3449,"",0,"","",,Israel,Izrahiah,Also: Ishijah or Jesiah ,(1 Chronicles 7:3),"1Chr 7:3; ","",677,4,681,0,"",1,,잇시야,
628,Ishijah,伊示雅,"","",Isshijah,"","","1",M,"","","","",H3449,H3449,"",0,"","",,"","",,"",Ezra 10:31; ,"",0,0,0,,"",,,잇시야,
629,Ishma,伊施瑪,"","","","","","1",M,"","","","",H3457,H3457,H3457,0,"","",,Israel,Etam,,(1 Chronicles 4:3),"1Chr 4:3; ","",555,2,557,0,"",1,,이스마,
630,Ishmael,以實瑪利,"","","","","","1",M,"1909 BC","","","",H3458,H3458,H3458,1890,"1753","137",,major base,Abram/Abraham,,"(Genesis 16:16, 1 Chronicles 1:28, Genesis 25:17)<br><br>Ishmael became an archer (Genesis 21:20).",Gen 16:11; Gen 16:15; Gen 16:16; Gen 17:18; Gen 17:20; Gen 17:23; Gen 17:25; Gen 17:26; Gen 25:9; Gen 25:12; Gen 25:13; Gen 25:16; Gen 25:17; Gen 28:9; Gen 36:3; 1Chr 1:28; 1Chr 1:29; 1Chr 1:31; ,Unnamed Egyptian (Genesis 21:21),53,1,54,1,"",1,,이스마엘,
631,Ishmael,,,,Ishmael,,"","1",M,"","","","",H3458,H3458,,,,,,,,,,"2Kgs 25:23; 2Kgs 25:25; Jer 40:8; Jer 40:14; Jer 40:15; Jer 40:16; Jer 41:1; Jer 41:2; Jer 41:3; Jer 41:6; Jer 41:7; Jer 41:8; Jer 41:9; Jer 41:10; Jer 41:11; Jer 41:12; Jer 41:13; Jer 41:14; Jer 41:15; Jer 41:16; Jer 41:18; ",,,,,,,,,이스마엘,
632,Ishmael,,"",,Ishmael,,"","1",M,"","","","",H3458,H3458,H3458,,,,,Israel,Azel,,(1 Chronicles 9:44),"1Chr 8:38; 1Chr 9:44; ","",888,3,891,0,,1,,이스마엘,
633,Ishmael,,,,Ishmael,,"","1",M,"","","","",H3458,H3458,,,,,,,,,,"2Chr 19:11; ",,,,,,,,,이스마엘,
634,Ishmael,,,,Ishmael,,"","1",M,"","","","",H3458,H3458,,,,,,,,,,"2Chr 23:1; ",,,,,,,,,이스마엘,
635,Ishmael,,,,Ishmael,,"","1",M,"","","","",H3458,H3458,,,,,,,,,,Ezra 10:22; ,,,,,,,,,이스마엘,
636,Ishmaiah,伊施瑪雅,"","","","","","1",M,"","","","",H3460,H3460,"",0,"","",,"","",,"","1Chr 27:19; ","",0,0,0,,"",,,이스마야,
637,Ishmerai,伊施米萊,"","","","","","1",M,"","","","",H3461,H3461,H3461,0,"","",,Israel,Elpaal,,(1 Chronicles 8:18),"1Chr 8:18; ","",792,13,837,0,"",1,,이스므래,
638,Ishod,伊施荷,"","","","","","1",M,"","","","",H379,H379,"",0,"","",,Israel,Hammolecheth,,(1 Chronicles 7:18),"1Chr 7:18; ","",729,1,730,,"",,,이스홋,
639,Ishpan,伊施班,"","","","","","1",M,"","","","",H3473,H3473,H3473,0,"","",,Israel,Shashak,,(1 Chronicles 8:22),"1Chr 8:22; ","",814,1,815,1,"",1,,이스반,
640,Isuah,亦施瓦,"Ishuah, Ishvah, Ishvi",亦施韋,"","","","1",M,"","","","","H3438, H3440","H3438,H3440","",0,"","",,"","",,"",Gen 46:17; 1Chr 7:30; ,"",0,0,0,,"",,,이스와,
641,Abinadab,亞比拿達,Ishui,亦施韋,"","","","1",M,"","","","","H3440, H41","H3440,H41","H41, H1125",0,"","",,Israel,Saul,,(1 Chronicles 9:39),"1Sam 14:49; 1Sam 31:2; 1Chr 8:33; 1Chr 9:39; 1Chr 10:2; ","",872,3,896,0,"",0,,이스위,
642,Ismachiah,伊斯瑪基雅,"","",Ismakiah,"","","1",M,"","","","",H3253,H3253,"",0,"","",,"","",,"","2Chr 31:13; ","",0,0,0,,"",,,이스마갸,
643,Ismaiah,伊施瑪雅,"","","",以實買雅,"","1",M,"","","","",H3460,H3460,"",0,"","",,"","",,"","1Chr 12:4; ","",0,0,0,,"",,,이스마야,
644,Ispah,伊施巴,Ishpah,"","","","","1",M,"","","","",H3472,H3472,H3472,0,"","",,Israel,Beriah,,(1 Chronicles 8:16),"1Chr 8:16; ","",796,5,801,0,"",1,,이스바,
645,Issachar,以薩迦,"","","","","","1",M,"1773 BC","","","","G2466, H3485","G2466,H3485","H3485, G2466",0,"","",,Israel,Jacob/Israel,,"(Genesis 29:33, 1 Chronicles 2:1)<br><br>More details are available<br><a href='http://www.psalm11918.org/Articles/Topical/The-Twelve-Tribes.html' target='_blank'>at Psalm11918.org</a>",Gen 30:18; Gen 35:23; Gen 46:13; Gen 49:14; Exod 1:3; Num 1:8; Num 1:28; Num 1:29; Num 2:5; Num 7:18; Num 10:15; Num 13:7; Num 26:23; Num 26:25; Num 34:26; Deut 27:12; Deut 33:18; Josh 19:17; Josh 19:23; Josh 21:6; Josh 21:28; Judg 5:15; Judg 10:1; 1Kgs 4:17; 1Kgs 15:27; 1Chr 2:1; 1Chr 6:62; 1Chr 6:72; 1Chr 7:1; 1Chr 7:5; 1Chr 12:32; 1Chr 12:40; 1Chr 27:18; 2Chr 30:18; Ezek 48:25; Ezek 48:26; Ezek 48:33; Rev 7:7; ,"",88,9,673,0,"",1,,잇사갈,
646,Issachar,以薩迦,"","","","","","1",M,"","","","",H3485,H3485,"",0,"","",,"","",,"","1Chr 26:5; ","",0,0,0,,"",,,잇사갈,
647,Jeshaiah,伊示雅,Isshiah,以賽亞,"","","","1",M,"","","","","H3449, H3470","H3449,H3470","",0,"","",,"","",,"","1Chr 24:21; 1Chr 26:25; ","",0,0,0,,"",,,잇시야,
648,Isui,亦施瓦,"Jesui, Ishuai, Ishvah, Ishvi",亦施韋,"","","","1",M,"","","","","H3438, H3440","H3438,H3440","",0,"","",,"","",,"",Gen 46:17; Num 26:44; 1Chr 7:30; ,"",0,0,0,,"",,,이스와,
